id,reference,tradingDayId,tradeDate,pair,direction,strategy,risk,lotSize,entryPrice,exitPrice,returnPct,pips,outcome,status,openTime,closeTime,isPublic,datasetVersion
e7943eee-f34c-4335-ac61-db600a7b0653,TRD-H000079,64087065-d343-301e-6fa9-de951429c620,2022-10-20,USD/CAD,BUY,Volatility Spike,MEDIUM,0.42,1.36822,1.37852,0.083126,103,WIN,CLOSED,2022-10-20T10:12:00.000Z,2022-10-20T11:17:00.000Z,true,wealthora-historical-trades-v1
fc01e3c4-d240-4c97-ad84-9c27766b80d1,TRD-H000080,64087065-d343-301e-6fa9-de951429c620,2022-10-20,EUR/JPY,SELL,Session Breakout,MEDIUM,0.73,146.542,146.991,-0.323883,44.9,LOSS,CLOSED,2022-10-20T10:07:00.000Z,2022-10-20T11:16:00.000Z,true,wealthora-historical-trades-v1
0571eaf8-c8e3-4615-914d-81b4d08e98e9,TRD-H000081,29fc7679-3b7c-3d8f-5e80-af1436d84abd,2022-10-21,GBP/JPY,BUY,AI Momentum,HIGH,1.67,168.939,165.568,-0.035668,337.1,LOSS,CLOSED,2022-10-21T08:49:00.000Z,2022-10-21T11:28:00.000Z,true,wealthora-historical-trades-v1
2be8810c-991c-4c7a-9e86-e6bec5bb67e8,TRD-H000082,089e35d8-cd37-7e49-3b0e-ef8930da5871,2022-10-24,EUR/GBP,SELL,Session Breakout,LOW,1.43,0.87373,0.86724,0.401664,64.9,WIN,CLOSED,2022-10-24T09:08:00.000Z,2022-10-24T10:02:00.000Z,true,wealthora-historical-trades-v1
44ffe8e0-d7e3-4695-9cdd-245c148921da,TRD-H000083,089e35d8-cd37-7e49-3b0e-ef8930da5871,2022-10-24,AUD/JPY,BUY,AI Momentum,HIGH,1.73,93.739,94.521,0.937244,78.2,WIN,CLOSED,2022-10-24T09:54:00.000Z,2022-10-24T12:22:00.000Z,true,wealthora-historical-trades-v1
54cdb77a-333a-436f-9e4d-bff927b142d1,TRD-H000084,f1bf9af1-5c0f-4cb5-6150-e59adebbe0e0,2022-10-25,XAU/USD,SELL,Volatility Spike,MEDIUM,0.36,1660.91,1644.27,0.255541,166.4,WIN,CLOSED,2022-10-25T14:16:00.000Z,2022-10-25T15:27:00.000Z,true,wealthora-historical-trades-v1
21520c63-b268-4500-b006-ba5563fdf328,TRD-H000085,f1bf9af1-5c0f-4cb5-6150-e59adebbe0e0,2022-10-25,EUR/USD,SELL,Carry Overlay,LOW,0.75,0.9947,0.98818,0.297818,65.2,WIN,CLOSED,2022-10-25T13:31:00.000Z,2022-10-25T17:49:00.000Z,true,wealthora-historical-trades-v1
2e2de37e-a744-4067-84f0-4f78620ed82b,TRD-H000086,f1bf9af1-5c0f-4cb5-6150-e59adebbe0e0,2022-10-25,GBP/USD,BUY,Mean Reversion,LOW,1.61,1.13098,1.14589,0.490817,149.1,WIN,CLOSED,2022-10-25T12:50:00.000Z,2022-10-25T14:36:00.000Z,true,wealthora-historical-trades-v1
62cb7956-75cd-4bbb-8e8b-f481f7a766f2,TRD-H000087,74ce242f-e0c0-1ce1-4cac-55f008119710,2022-10-26,USD/JPY,BUY,Carry Overlay,MEDIUM,2.46,146.808,148.044,0.074395,123.6,WIN,CLOSED,2022-10-26T07:29:00.000Z,2022-10-26T10:34:00.000Z,true,wealthora-historical-trades-v1
88504ff3-1444-4395-889f-ac5381c24f47,TRD-H000088,74ce242f-e0c0-1ce1-4cac-55f008119710,2022-10-26,USD/CHF,SELL,Mean Reversion,LOW,1.9,0.99357,0.98752,0.10967,60.5,WIN,CLOSED,2022-10-26T10:42:00.000Z,2022-10-26T13:26:00.000Z,true,wealthora-historical-trades-v1
255b649d-2026-4796-ab33-2082842085c7,TRD-H000089,74ce242f-e0c0-1ce1-4cac-55f008119710,2022-10-26,AUD/USD,BUY,AI Momentum,MEDIUM,1.11,0.64794,0.63903,-0.346838,89.1,LOSS,CLOSED,2022-10-26T09:25:00.000Z,2022-10-26T14:13:00.000Z,true,wealthora-historical-trades-v1
515d1d11-ca87-491f-9b69-a63c8ce56067,TRD-H000090,882217e6-d562-a1da-aca0-17787862eb49,2022-10-27,NZD/USD,BUY,Carry Overlay,MEDIUM,0.27,0.58483,0.58139,-0.151716,34.4,LOSS,CLOSED,2022-10-27T13:44:00.000Z,2022-10-27T17:13:00.000Z,true,wealthora-historical-trades-v1
1cd54a77-df36-4a64-a5cf-d174f05ab323,TRD-H000091,882217e6-d562-a1da-aca0-17787862eb49,2022-10-27,USD/CAD,SELL,Session Breakout,LOW,2.29,1.35883,1.35323,0.009525,56,WIN,CLOSED,2022-10-27T13:49:00.000Z,2022-10-27T17:48:00.000Z,true,wealthora-historical-trades-v1
f8a75789-9e2a-4837-b1d2-d957f1985bbb,TRD-H000092,f53ec886-ed06-3551-127d-b403d656554f,2022-10-28,EUR/JPY,BUY,Volatility Spike,MEDIUM,0.97,146.13,146.891,0.45201,76.1,WIN,CLOSED,2022-10-28T07:07:00.000Z,2022-10-28T08:44:00.000Z,true,wealthora-historical-trades-v1
defd8e50-1528-41e6-92eb-1e7cf9390c5c,TRD-H000093,f53ec886-ed06-3551-127d-b403d656554f,2022-10-28,GBP/JPY,BUY,Carry Overlay,MEDIUM,1.32,169.415,170.766,0.878393,135.1,WIN,CLOSED,2022-10-28T13:52:00.000Z,2022-10-28T17:06:00.000Z,true,wealthora-historical-trades-v1
85d24091-639d-4cd7-a6f8-157771d85a39,TRD-H000094,e5fc53a3-b971-f2d8-11d4-4cc82fb3a94c,2022-10-31,EUR/GBP,SELL,Carry Overlay,HIGH,2.18,0.86052,0.85812,0.282676,24,WIN,CLOSED,2022-10-31T12:34:00.000Z,2022-10-31T14:20:00.000Z,true,wealthora-historical-trades-v1
938a193b-aa5c-4161-ada8-7ddb4d39a042,TRD-H000095,e5fc53a3-b971-f2d8-11d4-4cc82fb3a94c,2022-10-31,AUD/JPY,SELL,Carry Overlay,LOW,2.44,94.998,94.75,0.445586,24.8,WIN,CLOSED,2022-10-31T10:49:00.000Z,2022-10-31T13:38:00.000Z,true,wealthora-historical-trades-v1
09a9f964-e90b-4ac3-8b05-8962b0cff1a0,TRD-H000096,99f8bb94-c161-5265-d319-01b5e7282724,2022-11-01,XAU/USD,BUY,Mean Reversion,LOW,1.19,1638.94,1655.49,0.270098,165.5,WIN,CLOSED,2022-11-01T12:50:00.000Z,2022-11-01T17:29:00.000Z,true,wealthora-historical-trades-v1
a75abf95-c4ef-4dd7-953e-8273c89c7b70,TRD-H000097,99f8bb94-c161-5265-d319-01b5e7282724,2022-11-01,EUR/USD,SELL,Carry Overlay,LOW,0.88,0.99355,0.988,0.389173,55.5,WIN,CLOSED,2022-11-01T14:32:00.000Z,2022-11-01T18:05:00.000Z,true,wealthora-historical-trades-v1
7d91c52a-4c78-4ab1-9e84-7fa3a4a996fa,TRD-H000098,c6ac4b17-ccb2-c5cf-1144-da000906a4b4,2022-11-02,GBP/USD,BUY,Session Breakout,MEDIUM,1.19,1.15081,1.14668,-0.084391,41.3,LOSS,CLOSED,2022-11-02T08:56:00.000Z,2022-11-02T13:48:00.000Z,true,wealthora-historical-trades-v1
74dc7581-e324-429d-9134-950dfafe77ac,TRD-H000099,c6ac4b17-ccb2-c5cf-1144-da000906a4b4,2022-11-02,USD/JPY,BUY,Session Breakout,HIGH,1.81,147.765,147.164,-0.091254,60.1,LOSS,CLOSED,2022-11-02T14:17:00.000Z,2022-11-02T17:32:00.000Z,true,wealthora-historical-trades-v1
cd3141c6-de80-488a-8972-f79812394cc9,TRD-H000100,cde680a1-bff5-8c8b-3847-0229e5d445ec,2022-11-03,USD/CHF,BUY,Mean Reversion,LOW,2.14,1.0045,1.01066,0.503168,61.6,WIN,CLOSED,2022-11-03T11:49:00.000Z,2022-11-03T15:07:00.000Z,true,wealthora-historical-trades-v1
b6ab1cab-05c0-40b6-80c7-4c4fc5d9fe25,TRD-H000101,cde680a1-bff5-8c8b-3847-0229e5d445ec,2022-11-03,AUD/USD,SELL,Session Breakout,MEDIUM,0.5,0.6345,0.6298,1.077604,47,WIN,CLOSED,2022-11-03T08:52:00.000Z,2022-11-03T09:20:00.000Z,true,wealthora-historical-trades-v1
4c3977ab-eff4-469a-bf5c-9f1aa39b1a18,TRD-H000102,38537b13-4756-ca15-2e7c-a13031eed841,2022-11-04,NZD/USD,BUY,Carry Overlay,LOW,1.8,0.58959,0.57833,-0.257628,112.6,LOSS,CLOSED,2022-11-04T09:08:00.000Z,2022-11-04T12:34:00.000Z,true,wealthora-historical-trades-v1
e46022da-c867-4a0e-bac4-fa4818008f27,TRD-H000103,f1d38f08-2b02-7226-61f3-385f4fc7e7b0,2022-11-07,USD/CAD,BUY,Session Breakout,HIGH,0.38,1.3527,1.34896,-0.038768,37.4,LOSS,CLOSED,2022-11-07T12:12:00.000Z,2022-11-07T15:54:00.000Z,true,wealthora-historical-trades-v1
7563932c-e06f-4e32-8441-9bcfb41cb2cd,TRD-H000104,e8c835d5-a2c0-bee3-0c18-72d2aa4e8d18,2022-11-08,EUR/JPY,BUY,Volatility Spike,HIGH,2.24,146.139,146.709,0.478615,57,WIN,CLOSED,2022-11-08T14:22:00.000Z,2022-11-08T16:42:00.000Z,true,wealthora-historical-trades-v1
625a258e-4edd-4953-86d2-d48e9a8edc1a,TRD-H000105,e8c835d5-a2c0-bee3-0c18-72d2aa4e8d18,2022-11-08,GBP/JPY,BUY,Volatility Spike,MEDIUM,1.4,167.525,168.564,1.218513,103.9,WIN,CLOSED,2022-11-08T07:57:00.000Z,2022-11-08T08:41:00.000Z,true,wealthora-historical-trades-v1
b6abc9ea-dd89-42ef-a7af-4297cbd51bf7,TRD-H000106,57638646-60a2-c28c-2e7c-70be11c6010a,2022-11-09,EUR/GBP,SELL,Session Breakout,LOW,1.43,0.8807,0.87364,0.255447,70.6,WIN,CLOSED,2022-11-09T09:55:00.000Z,2022-11-09T11:30:00.000Z,true,wealthora-historical-trades-v1
245729d1-2764-45a7-88cc-d5931a6354f8,TRD-H000107,57638646-60a2-c28c-2e7c-70be11c6010a,2022-11-09,AUD/JPY,BUY,Mean Reversion,HIGH,2.08,94.239,94.628,0.229365,38.9,WIN,CLOSED,2022-11-09T08:00:00.000Z,2022-11-09T12:45:00.000Z,true,wealthora-historical-trades-v1
91ac6afb-a214-4f27-934f-32945849c6ab,TRD-H000108,57638646-60a2-c28c-2e7c-70be11c6010a,2022-11-09,XAU/USD,BUY,Volatility Spike,LOW,1.1,1708.41,1722.07,0.463505,136.6,WIN,CLOSED,2022-11-09T09:16:00.000Z,2022-11-09T13:56:00.000Z,true,wealthora-historical-trades-v1
5a765f70-1cc9-444a-8d10-32c328497cc6,TRD-H000109,66a9b733-388e-a802-7b8a-37125d9c0e8a,2022-11-10,EUR/USD,BUY,Mean Reversion,LOW,0.65,0.99868,1.01389,0.760715,152.1,WIN,CLOSED,2022-11-10T14:49:00.000Z,2022-11-10T18:40:00.000Z,true,wealthora-historical-trades-v1
1e4e5546-a3b1-4e88-89f3-4d60e3dae455,TRD-H000110,625f753a-1fd1-62a6-50c1-15d35a93e588,2022-11-11,GBP/USD,SELL,Carry Overlay,MEDIUM,2.13,1.17652,1.16731,0.245057,92.1,WIN,CLOSED,2022-11-11T13:36:00.000Z,2022-11-11T16:29:00.000Z,true,wealthora-historical-trades-v1
8a71fc46-39a4-44d0-869a-e3b5fe884b39,TRD-H000111,625f753a-1fd1-62a6-50c1-15d35a93e588,2022-11-11,USD/JPY,BUY,Carry Overlay,HIGH,0.95,141.643,139.89,-0.308105,175.3,LOSS,CLOSED,2022-11-11T11:52:00.000Z,2022-11-11T14:17:00.000Z,true,wealthora-historical-trades-v1
b071f99d-7b3c-4b1c-9c0f-a4d684108c34,TRD-H000112,625f753a-1fd1-62a6-50c1-15d35a93e588,2022-11-11,USD/CHF,SELL,AI Momentum,LOW,2.4,0.96384,0.95025,0.23977,135.9,WIN,CLOSED,2022-11-11T14:25:00.000Z,2022-11-11T15:22:00.000Z,true,wealthora-historical-trades-v1
8ce7daf4-1cb8-4978-b5a7-1b200f525c4c,TRD-H000113,625f753a-1fd1-62a6-50c1-15d35a93e588,2022-11-11,AUD/USD,BUY,Volatility Spike,HIGH,1.14,0.6595,0.66809,1.269228,85.9,WIN,CLOSED,2022-11-11T12:46:00.000Z,2022-11-11T16:12:00.000Z,true,wealthora-historical-trades-v1
fa394ff2-a703-4c8d-92ba-8ffa6bfc4bb8,TRD-H000114,0b3de7a1-4e8e-8b31-bbd3-df8a22a52b65,2022-11-14,NZD/USD,SELL,AI Momentum,HIGH,0.39,0.61134,0.60722,0.262441,41.2,WIN,CLOSED,2022-11-14T10:16:00.000Z,2022-11-14T10:51:00.000Z,true,wealthora-historical-trades-v1
17bea3cb-c2b7-4b9e-b6ad-48b27cc8d9a9,TRD-H000115,0b3de7a1-4e8e-8b31-bbd3-df8a22a52b65,2022-11-14,USD/CAD,SELL,Session Breakout,HIGH,0.61,1.32992,1.32482,0.303351,51,WIN,CLOSED,2022-11-14T09:34:00.000Z,2022-11-14T13:38:00.000Z,true,wealthora-historical-trades-v1
b80acc2e-bdb2-4a01-a811-3227d9a485b7,TRD-H000116,0b3de7a1-4e8e-8b31-bbd3-df8a22a52b65,2022-11-14,EUR/JPY,BUY,Volatility Spike,HIGH,1.13,143.679,144.986,0.326883,130.7,WIN,CLOSED,2022-11-14T07:00:00.000Z,2022-11-14T09:54:00.000Z,true,wealthora-historical-trades-v1
fd1e798f-717d-4795-89f2-097ae120b04d,TRD-H000117,0b3de7a1-4e8e-8b31-bbd3-df8a22a52b65,2022-11-14,GBP/JPY,BUY,Session Breakout,HIGH,1.73,163.931,165.238,0.69592,130.7,WIN,CLOSED,2022-11-14T10:00:00.000Z,2022-11-14T11:46:00.000Z,true,wealthora-historical-trades-v1
d3d8f65b-0a92-4c9a-b489-f9e1226bcf17,TRD-H000118,165db904-1981-23a3-8555-4b4c0838e443,2022-11-15,EUR/GBP,BUY,AI Momentum,LOW,1.66,0.87332,0.87773,0.084765,44.1,WIN,CLOSED,2022-11-15T08:39:00.000Z,2022-11-15T11:38:00.000Z,true,wealthora-historical-trades-v1
449867df-a172-42b8-8f01-6644be567c2d,TRD-H000119,165db904-1981-23a3-8555-4b4c0838e443,2022-11-15,AUD/JPY,SELL,Volatility Spike,LOW,1.83,93.721,94.256,-0.07461,53.5,LOSS,CLOSED,2022-11-15T12:59:00.000Z,2022-11-15T16:14:00.000Z,true,wealthora-historical-trades-v1
b95488e1-6bab-47c9-bdc5-30920edb7b1a,TRD-H000120,165db904-1981-23a3-8555-4b4c0838e443,2022-11-15,XAU/USD,BUY,AI Momentum,MEDIUM,2.03,1774.52,1787.91,0.129238,133.9,WIN,CLOSED,2022-11-15T09:56:00.000Z,2022-11-15T10:55:00.000Z,true,wealthora-historical-trades-v1
0fb03c7c-b56a-42da-80e9-5121c2653b5e,TRD-H000121,165db904-1981-23a3-8555-4b4c0838e443,2022-11-15,EUR/USD,BUY,Carry Overlay,LOW,0.61,1.04383,1.03462,-0.254617,92.1,LOSS,CLOSED,2022-11-15T09:10:00.000Z,2022-11-15T10:44:00.000Z,true,wealthora-historical-trades-v1
26c3fc24-a435-4e2c-84ad-5fffe950a6c5,TRD-H000122,605cf152-21e1-412d-dd1a-b1007803f6a0,2022-11-16,GBP/USD,BUY,Session Breakout,LOW,0.19,1.18543,1.19164,0.760736,62.1,WIN,CLOSED,2022-11-16T10:19:00.000Z,2022-11-16T11:41:00.000Z,true,wealthora-historical-trades-v1
ed07b7b9-a868-4873-b9df-812c22f5b205,TRD-H000123,6b93dd56-2d72-aeef-0016-580ee540eeb4,2022-11-17,USD/JPY,SELL,Carry Overlay,HIGH,0.39,140.479,139.34,0.258283,113.9,WIN,CLOSED,2022-11-17T08:54:00.000Z,2022-11-17T09:40:00.000Z,true,wealthora-historical-trades-v1
f500b4a2-6144-4525-9241-a936515f6fa5,TRD-H000124,6b93dd56-2d72-aeef-0016-580ee540eeb4,2022-11-17,USD/CHF,BUY,Session Breakout,HIGH,2.17,0.94483,0.95222,0.209709,73.9,WIN,CLOSED,2022-11-17T11:44:00.000Z,2022-11-17T16:45:00.000Z,true,wealthora-historical-trades-v1
32d01a52-a251-409e-a4d8-3c09ea96c204,TRD-H000125,6b93dd56-2d72-aeef-0016-580ee540eeb4,2022-11-17,AUD/USD,BUY,AI Momentum,HIGH,0.86,0.66537,0.67358,0.400224,82.1,WIN,CLOSED,2022-11-17T14:03:00.000Z,2022-11-17T15:12:00.000Z,true,wealthora-historical-trades-v1
11a7d0ad-7dfd-4046-9e11-03ccdbc5d175,TRD-H000126,2dd0e213-e332-3045-1df8-30e573ce6c56,2022-11-18,NZD/USD,SELL,Carry Overlay,MEDIUM,2.47,0.61433,0.61875,-0.127026,44.2,LOSS,CLOSED,2022-11-18T07:14:00.000Z,2022-11-18T08:11:00.000Z,true,wealthora-historical-trades-v1
e7b41993-d153-4867-a046-400601c2950c,TRD-H000127,1ce676ce-486b-66ed-1ec5-45607fe420be,2022-11-21,USD/CAD,BUY,Mean Reversion,LOW,0.62,1.34096,1.34615,0.143482,51.9,WIN,CLOSED,2022-11-21T10:09:00.000Z,2022-11-21T10:53:00.000Z,true,wealthora-historical-trades-v1
557b772a-da90-4219-99fa-a83d74132156,TRD-H000128,1ce676ce-486b-66ed-1ec5-45607fe420be,2022-11-21,EUR/JPY,SELL,Mean Reversion,MEDIUM,1,145.2,144.474,0.049326,72.6,WIN,CLOSED,2022-11-21T07:41:00.000Z,2022-11-21T09:45:00.000Z,true,wealthora-historical-trades-v1
0dc39a28-87ea-4828-9ad7-a04c7e531dc6,TRD-H000129,ffd8c97a-add6-fde3-5fe4-59c1779b4fe4,2022-11-22,GBP/JPY,SELL,Carry Overlay,MEDIUM,0.73,168.054,167.578,0.248786,47.6,WIN,CLOSED,2022-11-22T07:20:00.000Z,2022-11-22T12:03:00.000Z,true,wealthora-historical-trades-v1
30da92da-2753-4a56-85eb-94686a44df51,TRD-H000130,ffd8c97a-add6-fde3-5fe4-59c1779b4fe4,2022-11-22,EUR/GBP,BUY,Session Breakout,LOW,1.6,0.86459,0.86693,0.187385,23.4,WIN,CLOSED,2022-11-22T14:43:00.000Z,2022-11-22T17:06:00.000Z,true,wealthora-historical-trades-v1
84607051-7ce7-4bdd-ae2f-c1c0c123dd46,TRD-H000131,ffd8c97a-add6-fde3-5fe4-59c1779b4fe4,2022-11-22,AUD/JPY,SELL,Carry Overlay,MEDIUM,2.13,93.894,93.643,0.195312,25.1,WIN,CLOSED,2022-11-22T12:54:00.000Z,2022-11-22T17:23:00.000Z,true,wealthora-historical-trades-v1
54030075-9651-40a7-9685-e70fc89b99dc,TRD-H000132,ffd8c97a-add6-fde3-5fe4-59c1779b4fe4,2022-11-22,XAU/USD,BUY,Volatility Spike,LOW,2.2,1740.82,1749.26,0.385368,84.4,WIN,CLOSED,2022-11-22T12:56:00.000Z,2022-11-22T15:01:00.000Z,true,wealthora-historical-trades-v1
3cd3ab42-9990-43a8-a2e0-6b69addf5775,TRD-H000133,12525942-ef0f-e7a1-e203-f9dffbc417b8,2022-11-23,EUR/USD,BUY,Mean Reversion,MEDIUM,1.02,1.03149,1.03628,0.230622,47.9,WIN,CLOSED,2022-11-23T07:41:00.000Z,2022-11-23T10:40:00.000Z,true,wealthora-historical-trades-v1
5fe89627-9c88-4b49-bcbc-29f091663b6a,TRD-H000134,12525942-ef0f-e7a1-e203-f9dffbc417b8,2022-11-23,GBP/USD,SELL,AI Momentum,HIGH,0.67,1.20209,1.19062,0.265723,114.7,WIN,CLOSED,2022-11-23T07:49:00.000Z,2022-11-23T08:24:00.000Z,true,wealthora-historical-trades-v1
c7540e5e-3779-4b99-8ce9-325f076d5e86,TRD-H000135,12525942-ef0f-e7a1-e203-f9dffbc417b8,2022-11-23,USD/JPY,BUY,Session Breakout,LOW,1.65,139.984,141.018,0.260725,103.4,WIN,CLOSED,2022-11-23T11:07:00.000Z,2022-11-23T14:44:00.000Z,true,wealthora-historical-trades-v1
97d23ad0-fef6-474f-adb2-a53a37e265f2,TRD-H000136,12525942-ef0f-e7a1-e203-f9dffbc417b8,2022-11-23,USD/CHF,BUY,Mean Reversion,HIGH,0.15,0.94523,0.95184,0.34218,66.1,WIN,CLOSED,2022-11-23T09:30:00.000Z,2022-11-23T14:08:00.000Z,true,wealthora-historical-trades-v1
19325b31-656f-4768-96fe-a34c0e7762d7,TRD-H000137,b0112193-686f-5d4d-7740-a413ee9aa402,2022-11-24,AUD/USD,SELL,Session Breakout,LOW,1.99,0.67661,0.67421,0.302421,24,WIN,CLOSED,2022-11-24T13:16:00.000Z,2022-11-24T17:16:00.000Z,true,wealthora-historical-trades-v1
ed0cc383-dc48-4022-9ba1-0c411fccbd56,TRD-H000138,b0112193-686f-5d4d-7740-a413ee9aa402,2022-11-24,NZD/USD,SELL,AI Momentum,MEDIUM,1.48,0.62753,0.62513,0.60469,24,WIN,CLOSED,2022-11-24T14:17:00.000Z,2022-11-24T18:37:00.000Z,true,wealthora-historical-trades-v1
bf18b9b8-1077-4dd9-953f-8beb1c5eddbc,TRD-H000139,b7076d94-dbfe-0c0d-5237-fb53fc9fde44,2022-11-25,USD/CAD,BUY,AI Momentum,LOW,0.98,1.33389,1.3379,0.21194,40.1,WIN,CLOSED,2022-11-25T14:35:00.000Z,2022-11-25T17:31:00.000Z,true,wealthora-historical-trades-v1
30514b7f-b2b0-4835-bb0b-19afa50d2ec6,TRD-H000140,b7076d94-dbfe-0c0d-5237-fb53fc9fde44,2022-11-25,EUR/JPY,BUY,Session Breakout,HIGH,1.23,144.249,145.007,0.263799,75.8,WIN,CLOSED,2022-11-25T09:37:00.000Z,2022-11-25T14:11:00.000Z,true,wealthora-historical-trades-v1
d2cce99e-bd41-4812-915f-bec864256def,TRD-H000141,b7076d94-dbfe-0c0d-5237-fb53fc9fde44,2022-11-25,GBP/JPY,SELL,Mean Reversion,LOW,0.75,167.893,168.505,-0.218326,61.2,LOSS,CLOSED,2022-11-25T11:33:00.000Z,2022-11-25T14:15:00.000Z,true,wealthora-historical-trades-v1
ee167cec-3219-4337-9bab-5abc3247bccd,TRD-H000142,b7076d94-dbfe-0c0d-5237-fb53fc9fde44,2022-11-25,EUR/GBP,BUY,Volatility Spike,LOW,0.26,0.8587,0.86079,0.901634,20.9,WIN,CLOSED,2022-11-25T13:53:00.000Z,2022-11-25T18:00:00.000Z,true,wealthora-historical-trades-v1
35f7a48e-e26a-41fd-b278-02210a32dac6,TRD-H000143,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,AUD/JPY,SELL,Volatility Spike,LOW,1,93.165,92.492,0.202358,67.3,WIN,CLOSED,2022-11-28T09:59:00.000Z,2022-11-28T14:12:00.000Z,true,wealthora-historical-trades-v1
1d8c3ba6-e560-45e5-b24c-d7784e406e0f,TRD-H000144,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,XAU/USD,SELL,AI Momentum,LOW,1.47,1756.42,1743.26,0.182336,131.6,WIN,CLOSED,2022-11-28T11:12:00.000Z,2022-11-28T13:55:00.000Z,true,wealthora-historical-trades-v1
9553b10a-6e34-4e4e-8c6d-c156b6dfe110,TRD-H000145,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,EUR/USD,BUY,Carry Overlay,LOW,2.22,1.03749,1.03337,-0.127049,41.2,LOSS,CLOSED,2022-11-29T14:08:00.000Z,2022-11-29T15:11:00.000Z,true,wealthora-historical-trades-v1
9a429584-aba9-4a14-8a0d-cb2ee581bcad,TRD-H000146,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,GBP/USD,SELL,AI Momentum,HIGH,1.08,1.20496,1.19723,0.108182,77.3,WIN,CLOSED,2022-11-29T12:40:00.000Z,2022-11-29T15:26:00.000Z,true,wealthora-historical-trades-v1
29acad84-304f-4c4f-8365-b7db4cda3410,TRD-H000147,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,USD/JPY,BUY,AI Momentum,LOW,1.85,138.173,139.063,0.136469,89,WIN,CLOSED,2022-11-29T08:46:00.000Z,2022-11-29T12:43:00.000Z,true,wealthora-historical-trades-v1
f1beea75-f9c1-460c-a6a9-c90338c4306d,TRD-H000148,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,USD/CHF,SELL,Carry Overlay,LOW,1.14,0.94704,0.95202,-0.261697,49.8,LOSS,CLOSED,2022-11-29T10:29:00.000Z,2022-11-29T15:20:00.000Z,true,wealthora-historical-trades-v1
14446ed8-34df-4fab-b041-3e3410205b02,TRD-H000149,d630050f-363e-ac5d-6333-f55397618b35,2022-11-30,AUD/USD,BUY,Volatility Spike,MEDIUM,1.08,0.66912,0.67318,0.308924,40.6,WIN,CLOSED,2022-11-30T10:56:00.000Z,2022-11-30T12:24:00.000Z,true,wealthora-historical-trades-v1
8f2c8d54-d37e-43b0-bb5b-029caae32a4b,TRD-H000150,f1ecbd87-e920-abd8-d47c-30144d53edcd,2022-12-01,NZD/USD,BUY,AI Momentum,MEDIUM,1.81,0.63305,0.63741,1.523932,43.6,WIN,CLOSED,2022-12-01T12:48:00.000Z,2022-12-01T16:03:00.000Z,true,wealthora-historical-trades-v1
90912aaa-fb7b-4234-8bb4-4b8f89ebc2a7,TRD-H000151,2ee9980d-dcc5-1e96-1f22-b5cc7c65bdc0,2022-12-02,USD/CAD,BUY,Session Breakout,HIGH,1.65,1.34346,1.34949,0.391751,60.3,WIN,CLOSED,2022-12-02T08:35:00.000Z,2022-12-02T11:32:00.000Z,true,wealthora-historical-trades-v1
2e0eec50-9c8c-4df8-bfc8-4ead793665cd,TRD-H000152,2ee9980d-dcc5-1e96-1f22-b5cc7c65bdc0,2022-12-02,EUR/JPY,BUY,Session Breakout,HIGH,0.28,141.113,141.972,0.760031,85.9,WIN,CLOSED,2022-12-02T14:34:00.000Z,2022-12-02T15:09:00.000Z,true,wealthora-historical-trades-v1
10d079a3-7f7e-4b38-a724-f742a9421155,TRD-H000153,b9d106cc-0227-a6f1-928c-c6e3e5def8e0,2022-12-05,GBP/JPY,SELL,AI Momentum,HIGH,1.62,166.298,164.843,0.361442,145.5,WIN,CLOSED,2022-12-05T09:12:00.000Z,2022-12-05T14:01:00.000Z,true,wealthora-historical-trades-v1
c8cfc02d-b1ab-474e-91b0-d0d536efaf3d,TRD-H000154,b9d106cc-0227-a6f1-928c-c6e3e5def8e0,2022-12-05,EUR/GBP,BUY,Volatility Spike,HIGH,2.39,0.86191,0.85777,-0.375269,41.4,LOSS,CLOSED,2022-12-05T09:42:00.000Z,2022-12-05T11:42:00.000Z,true,wealthora-historical-trades-v1
ba31ddb7-b160-42ee-b37c-dcf8bca96019,TRD-H000155,b9d106cc-0227-a6f1-928c-c6e3e5def8e0,2022-12-05,AUD/JPY,SELL,Session Breakout,MEDIUM,0.23,92.105,91.655,1.555303,45,WIN,CLOSED,2022-12-05T14:53:00.000Z,2022-12-05T17:49:00.000Z,true,wealthora-historical-trades-v1
c485a3a0-c4a6-40af-9774-d3120901841f,TRD-H000156,f42dde4d-4515-3e28-a9ce-18ec0036a09c,2022-12-06,XAU/USD,BUY,AI Momentum,MEDIUM,1.79,1782.48,1789.96,0.107545,74.8,WIN,CLOSED,2022-12-06T10:26:00.000Z,2022-12-06T13:15:00.000Z,true,wealthora-historical-trades-v1
3743bed9-4913-4838-a1da-92e6e00441b7,TRD-H000157,f42dde4d-4515-3e28-a9ce-18ec0036a09c,2022-12-06,EUR/USD,BUY,Carry Overlay,HIGH,1.07,1.05167,1.04836,-0.127582,33.1,LOSS,CLOSED,2022-12-06T12:37:00.000Z,2022-12-06T15:02:00.000Z,true,wealthora-historical-trades-v1
